CommonName,RecYear,Easting,Northing,SP_GEOMETRY
Holly Blue,1995,452400,197400,System.__ComObject
Holly Blue,1998,451300,197300,System.__ComObject
Holly Blue,1992,444500,233100,System.__ComObject
Holly Blue,1990,477300,181700,System.__ComObject
Holly Blue,1991,442000,201000,System.__ComObject
Holly Blue,1990,430500,231300,System.__ComObject
Holly Blue,1998,471400,181600,System.__ComObject
Holly Blue,1990,464600,193100,System.__ComObject
Holly Blue,1974,425000,220500,System.__ComObject
Holly Blue,1992,443500,215500,System.__ComObject
Holly Blue,1990,467000,191500,System.__ComObject
Holly Blue,1997,467500,191300,System.__ComObject
Holly Blue,1998,472900,201700,System.__ComObject
Holly Blue,1991,472900,201800,System.__ComObject
Holly Blue,1992,455000,209300,System.__ComObject
Holly Blue,1998,455000,209300,System.__ComObject
Holly Blue,1997,447600,220200,System.__ComObject
Holly Blue,1998,447500,220200,System.__ComObject
Holly Blue,1992,422800,217300,System.__ComObject
Holly Blue,1991,424700,197200,System.__ComObject
Holly Blue,1991,468500,201600,System.__ComObject
Holly Blue,1991,468600,201600,System.__ComObject
Holly Blue,1991,458400,233000,System.__ComObject
Holly Blue,1991,430400,204100,System.__ComObject
Holly Blue,1997,438800,219300,System.__ComObject
Holly Blue,1990,435900,223100,System.__ComObject
Holly Blue,1991,445000,238800,System.__ComObject
Holly Blue,1991,445000,238800,System.__ComObject
Holly Blue,1991,445000,238800,System.__ComObject
Holly Blue,1991,445000,238800,System.__ComObject
Holly Blue,1991,445000,238800,System.__ComObject
Holly Blue,1992,445000,238800,System.__ComObject
Holly Blue,1992,445000,238800,System.__ComObject
Holly Blue,1992,445000,238800,System.__ComObject
Holly Blue,1992,445000,238800,System.__ComObject
Holly Blue,1992,445000,238800,System.__ComObject
Holly Blue,1992,445000,238800,System.__ComObject
Holly Blue,1991,427500,214500,System.__ComObject
Holly Blue,1992,436000,210600,System.__ComObject
Holly Blue,1992,436000,210600,System.__ComObject
Holly Blue,1998,449700,209900,System.__ComObject
Holly Blue,1991,449100,246300,System.__ComObject
Holly Blue,1991,449100,246300,System.__ComObject
Holly Blue,1991,465300,185700,System.__ComObject
Holly Blue,1992,424600,190300,System.__ComObject
Holly Blue,1992,424600,190300,System.__ComObject
Holly Blue,1997,462900,206400,System.__ComObject
Holly Blue,1991,461000,208700,System.__ComObject
Holly Blue,1990,461000,208700,System.__ComObject
Holly Blue,1990,461000,208700,System.__ComObject
Holly Blue,1991,470200,193500,System.__ComObject
Holly Blue,1991,470300,193500,System.__ComObject
Holly Blue,1992,444400,216700,System.__ComObject
Holly Blue,1997,444200,217000,System.__ComObject
Holly Blue,1997,444200,217000,System.__ComObject
Holly Blue,1997,444200,217000,System.__ComObject
Holly Blue,1998,444200,217000,System.__ComObject
Holly Blue,1998,444200,217000,System.__ComObject
Holly Blue,1998,444200,217000,System.__ComObject
Holly Blue,1990,450500,187400,System.__ComObject
Holly Blue,1992,422300,210000,System.__ComObject
Holly Blue,1992,422300,210000,System.__ComObject
Holly Blue,1993,450600,202600,System.__ComObject
Holly Blue,1993,457900,205800,System.__ComObject
Holly Blue,1991,459700,205700,System.__ComObject
Holly Blue,1991,459700,205800,System.__ComObject
Holly Blue,1991,459700,205800,System.__ComObject
Holly Blue,1997,459700,205800,System.__ComObject
Holly Blue,1997,459700,205800,System.__ComObject
Holly Blue,1991,459700,205900,System.__ComObject
Holly Blue,1991,459800,205900,System.__ComObject
Holly Blue,1997,459700,205800,System.__ComObject
Holly Blue,1993,459700,205900,System.__ComObject
Holly Blue,1992,463500,176900,System.__ComObject
Holly Blue,1992,463500,176900,System.__ComObject
Holly Blue,1991,427300,210700,System.__ComObject
Holly Blue,1998,460200,214500,System.__ComObject
Holly Blue,1998,460200,214500,System.__ComObject
Holly Blue,1990,460300,214500,System.__ComObject
Holly Blue,1990,460300,214500,System.__ComObject
Holly Blue,1990,460300,214500,System.__ComObject
Holly Blue,1991,460300,214500,System.__ComObject
Holly Blue,1991,460300,214500,System.__ComObject
Holly Blue,1991,458000,182600,System.__ComObject
Holly Blue,1991,461800,206500,System.__ComObject
Holly Blue,1991,459200,180500,System.__ComObject
Holly Blue,1990,459800,185600,System.__ComObject
Holly Blue,1990,457500,183500,System.__ComObject
Holly Blue,1997,461800,179500,System.__ComObject
Holly Blue,1998,461800,179500,System.__ComObject
Holly Blue,1991,461800,179500,System.__ComObject
Holly Blue,1998,433000,216400,System.__ComObject
Holly Blue,1998,434600,216700,System.__ComObject
Holly Blue,1998,434600,216700,System.__ComObject
Holly Blue,1990,433200,217400,System.__ComObject
Holly Blue,1992,447500,208600,System.__ComObject
Holly Blue,1992,447500,208600,System.__ComObject
Holly Blue,1991,435900,202700,System.__ComObject
Holly Blue,1991,461800,179500,System.__ComObject
Holly Blue,1991,461800,179500,System.__ComObject
Holly Blue,1995,461800,179500,System.__ComObject
Holly Blue,1995,461800,179500,System.__ComObject
Holly Blue,1995,461800,179500,System.__ComObject
Holly Blue,1987,445600,207600,System.__ComObject
Holly Blue,1987,445700,208700,System.__ComObject
Holly Blue,1987,446300,208700,System.__ComObject
Holly Blue,1987,447000,207500,System.__ComObject
Holly Blue,1987,448400,207200,System.__ComObject
Holly Blue,1983,445700,208700,System.__ComObject
Holly Blue,1983,446300,208700,System.__ComObject
Holly Blue,1979,450300,219700,System.__ComObject
Holly Blue,1983,470900,185200,System.__ComObject
Holly Blue,1984,449000,225000,System.__ComObject
Holly Blue,1992,436900,188700,System.__ComObject
Holly Blue,1989,450400,208000,System.__ComObject
Holly Blue,1979,440100,214600,System.__ComObject
Holly Blue,1996,458000,209500,System.__ComObject
Holly Blue,1977,473000,197100,System.__ComObject
Holly Blue,1982,448200,214200,System.__ComObject
Holly Blue,1985,467200,191500,System.__ComObject
Holly Blue,1985,438100,217500,System.__ComObject
Holly Blue,1977,461700,179400,System.__ComObject
Holly Blue,1979,449700,208600,System.__ComObject
Holly Blue,1978,455300,209400,System.__ComObject
Holly Blue,1976,446700,197500,System.__ComObject
Holly Blue,1977,446700,197500,System.__ComObject
Holly Blue,1986,470300,193700,System.__ComObject
Holly Blue,1978,470400,193600,System.__ComObject
Holly Blue,1978,470400,193600,System.__ComObject
Holly Blue,1980,470400,193600,System.__ComObject
Holly Blue,1992,473500,179700,System.__ComObject
Holly Blue,1992,449000,201700,System.__ComObject
Holly Blue,1986,452400,206800,System.__ComObject
Holly Blue,1948,460000,208000,System.__ComObject
Holly Blue,1951,460000,208000,System.__ComObject
Holly Blue,1979,460000,208000,System.__ComObject
Holly Blue,1899,435900,232100,System.__ComObject
Holly Blue,1899,436000,232500,System.__ComObject
Holly Blue,1899,435800,231500,System.__ComObject
Holly Blue,1985,460700,211200,System.__ComObject
Holly Blue,2000,448400,221400,System.__ComObject
Holly Blue,1977,439200,215200,System.__ComObject
Holly Blue,1970,456700,183600,System.__ComObject
Holly Blue,1978,455600,209600,System.__ComObject
Holly Blue,1981,436200,209500,System.__ComObject
Holly Blue,1990,436200,209500,System.__ComObject
Holly Blue,1990,436200,209500,System.__ComObject
Holly Blue,1990,436200,209500,System.__ComObject
Holly Blue,1991,436200,209500,System.__ComObject
Holly Blue,1990,459600,231500,System.__ComObject
Holly Blue,1983,457000,192800,System.__ComObject
Holly Blue,1989,457000,192800,System.__ComObject
Holly Blue,1990,457000,192800,System.__ComObject
Holly Blue,1993,472000,188000,System.__ComObject
Holly Blue,1997,472000,188000,System.__ComObject
Holly Blue,1992,461700,179400,System.__ComObject
Holly Blue,1985,458700,210000,System.__ComObject
Holly Blue,1985,454500,183300,System.__ComObject
Holly Blue,1986,457500,212800,System.__ComObject
Holly Blue,1969,457500,212800,System.__ComObject
Holly Blue,1972,457500,212800,System.__ComObject
Holly Blue,1980,457400,213300,System.__ComObject
Holly Blue,1979,449600,192900,System.__ComObject
Holly Blue,1985,460500,214300,System.__ComObject
Holly Blue,1992,452300,204900,System.__ComObject
Holly Blue,1989,453300,204700,System.__ComObject
Holly Blue,1984,451100,202600,System.__ComObject
Holly Blue,1992,451200,217100,System.__ComObject
Holly Blue,1991,436600,200800,System.__ComObject
Holly Blue,1991,435300,200200,System.__ComObject
Holly Blue,1996,463400,174000,System.__ComObject
Holly Blue,2002,455270,209500,System.__ComObject
Holly Blue,2002,451210,198010,System.__ComObject
Holly Blue,2002,451210,198010,System.__ComObject
Holly Blue,1988,472000,188000,System.__ComObject
Holly Blue,2003,472000,187800,System.__ComObject
Holly Blue,2001,452900,207300,System.__ComObject
Holly Blue,2001,452900,207300,System.__ComObject
Holly Blue,2002,453060,207350,System.__ComObject
Holly Blue,2002,452900,207300,System.__ComObject
Holly Blue,2004,452900,207300,System.__ComObject
Holly Blue,2005,452900,207300,System.__ComObject
Holly Blue,1998,452900,207300,System.__ComObject
Holly Blue,2001,452900,207300,System.__ComObject
Holly Blue,2001,452900,207300,System.__ComObject
Holly Blue,2003,472000,187800,System.__ComObject
Holly Blue,2005,471800,188100,System.__ComObject
Holly Blue,2004,471800,187900,System.__ComObject
Holly Blue,2004,471800,187900,System.__ComObject
Holly Blue,2003,434600,236100,System.__ComObject
Holly Blue,2003,434600,235900,System.__ComObject
Holly Blue,2005,449800,208500,System.__ComObject
Holly Blue,2005,454100,207800,System.__ComObject
Holly Blue,2005,455400,205700,System.__ComObject
Holly Blue,2005,449080,206280,System.__ComObject
Holly Blue,2005,448600,209600,System.__ComObject
Holly Blue,2005,454800,205700,System.__ComObject
Holly Blue,2001,452700,206400,System.__ComObject
Holly Blue,2002,460330,214360,System.__ComObject
Holly Blue,2002,460330,214360,System.__ComObject
Holly Blue,2002,460330,214360,System.__ComObject
Holly Blue,2004,460280,214430,System.__ComObject
Holly Blue,2001,472000,187800,System.__ComObject
Holly Blue,2002,453760,227240,System.__ComObject
Holly Blue,2002,465330,185720,System.__ComObject
Holly Blue,2002,435210,236150,System.__ComObject
Holly Blue,2002,462440,201140,System.__ComObject
Holly Blue,2002,435940,232090,System.__ComObject
Holly Blue,2002,435940,232090,System.__ComObject
Holly Blue,2002,435940,232090,System.__ComObject
Holly Blue,2002,451210,198010,System.__ComObject
Holly Blue,2003,451180,198020,System.__ComObject
Holly Blue,2003,451180,198020,System.__ComObject
Holly Blue,2004,460170,185630,System.__ComObject
Holly Blue,2004,451180,198020,System.__ComObject
Holly Blue,2004,451180,198020,System.__ComObject
Holly Blue,2004,451180,198020,System.__ComObject
Holly Blue,2004,436630,201100,System.__ComObject
Holly Blue,2004,462440,201140,System.__ComObject
Holly Blue,2004,435310,201050,System.__ComObject
Holly Blue,2004,484520,161190,System.__ComObject
Holly Blue,1986,446700,199500,System.__ComObject
Holly Blue,2002,478450,175690,System.__ComObject
Holly Blue,1975,481260,182050,System.__ComObject
Holly Blue,1994,481400,162300,System.__ComObject
Holly Blue,1992,483600,183000,System.__ComObject
Holly Blue,1993,489360,173870,System.__ComObject
Holly Blue,1994,482900,177800,System.__ComObject
Holly Blue,2004,489680,172760,System.__ComObject
Holly Blue,2002,490460,178720,System.__ComObject
Holly Blue,1982,472500,177200,System.__ComObject
Holly Blue,1986,471500,175700,System.__ComObject
Holly Blue,1986,472700,169300,System.__ComObject
Holly Blue,1983,485500,181000,System.__ComObject
Holly Blue,1986,473700,171700,System.__ComObject
Holly Blue,1995,485000,184800,System.__ComObject
Holly Blue,1979,463800,173760,System.__ComObject
Holly Blue,1987,490400,178400,System.__ComObject
Holly Blue,1998,463400,174000,System.__ComObject
Holly Blue,1998,450490,165530,System.__ComObject
Holly Blue,1997,463300,173700,System.__ComObject
Holly Blue,1997,463400,174100,System.__ComObject
Holly Blue,1991,481260,182050,System.__ComObject
Holly Blue,1992,463500,176900,System.__ComObject
Holly Blue,2004,469370,175260,System.__ComObject
Holly Blue,2004,469370,175260,System.__ComObject
Holly Blue,1976,481300,182000,System.__ComObject
Holly Blue,2001,461090,163400,System.__ComObject
Holly Blue,1993,472500,177200,System.__ComObject
Holly Blue,2004,461680,179100,System.__ComObject
Holly Blue,2004,461650,179080,System.__ComObject
Holly Blue,2004,464030,174490,System.__ComObject
Holly Blue,2004,494830,179040,System.__ComObject
Holly Blue,2004,477710,181460,System.__ComObject
Holly Blue,1990,479500,163500,System.__ComObject
Holly Blue,1987,450710,165460,System.__ComObject
Holly Blue,2005,432300,180300,System.__ComObject
Holly Blue,1990,489100,169500,System.__ComObject
Holly Blue,1990,479300,167700,System.__ComObject
Holly Blue,2006,467300,173400,System.__ComObject
Holly Blue,1998,433300,176600,System.__ComObject
Holly Blue,2004,433300,176600,System.__ComObject
Holly Blue,2004,433300,176600,System.__ComObject
Holly Blue,2007,481000,162300,System.__ComObject
Holly Blue,2007,481000,162300,System.__ComObject
Holly Blue,2007,481000,162300,System.__ComObject
Holly Blue,2007,481000,162300,System.__ComObject
Holly Blue,2006,481000,162200,System.__ComObject
Holly Blue,2005,471980,176840,System.__ComObject
Holly Blue,1990,452400,166900,System.__ComObject
Holly Blue,1990,476900,163200,System.__ComObject
Holly Blue,1990,460900,178800,System.__ComObject
Holly Blue,1990,476300,182000,System.__ComObject
Holly Blue,1990,472300,177500,System.__ComObject
Holly Blue,1990,479100,167900,System.__ComObject
Holly Blue,1989,496200,181500,System.__ComObject
Holly Blue,1990,497500,178200,System.__ComObject
Holly Blue,1990,471200,176600,System.__ComObject
Holly Blue,1990,471200,176600,System.__ComObject
Holly Blue,1990,487700,181800,System.__ComObject
Holly Blue,1990,451200,163900,System.__ComObject
Holly Blue,1990,494900,181400,System.__ComObject
Holly Blue,1990,496200,181500,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,460700,178600,System.__ComObject
Holly Blue,2002,481260,182050,System.__ComObject
Holly Blue,1989,492100,165100,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,458800,180900,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,485500,181000,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,482700,165300,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,487000,176300,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,463500,174200,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1989,477300,182700,System.__ComObject
Holly Blue,1989,471300,173800,System.__ComObject
Holly Blue,1989,489100,169500,System.__ComObject
Holly Blue,1989,479300,167700,System.__ComObject
Holly Blue,1987,461800,179500,System.__ComObject
Holly Blue,1987,485200,181200,System.__ComObject
Holly Blue,1988,479300,167700,System.__ComObject
Holly Blue,1988,460700,178600,System.__ComObject
Holly Blue,1990,481260,182050,System.__ComObject
Holly Blue,1977,481260,182050,System.__ComObject
Holly Blue,1969,481260,182050,System.__ComObject
Holly Blue,2001,481260,182050,System.__ComObject
Holly Blue,1991,442700,172400,System.__ComObject
Holly Blue,1991,445600,172300,System.__ComObject
Holly Blue,1991,445600,174300,System.__ComObject
Holly Blue,1991,445900,172300,System.__ComObject
Holly Blue,1991,452400,166900,System.__ComObject
Holly Blue,1991,481300,181900,System.__ComObject
Holly Blue,2005,438660,166280,System.__ComObject
Holly Blue,1992,484100,182700,System.__ComObject
Holly Blue,1992,483700,183100,System.__ComObject
Holly Blue,1992,483500,163700,System.__ComObject
Holly Blue,1992,481200,183600,System.__ComObject
Holly Blue,1992,489500,180000,System.__ComObject
Holly Blue,1992,473800,171500,System.__ComObject
Holly Blue,1992,489400,173600,System.__ComObject
Holly Blue,1992,484100,182700,System.__ComObject
Holly Blue,1992,483700,183100,System.__ComObject
Holly Blue,1992,438600,173700,System.__ComObject
Holly Blue,1997,458700,176300,System.__ComObject
Holly Blue,1997,463400,174000,System.__ComObject
